LenderAmountCred,LenderAmountCred30,LenderAmountDeb,LenderAmountDeb30,LenderCountCred,LenderCountCred30,LenderCountDeb,LenderCountDeb30,LoanId,UniqLenderCount
3314.91,2549.91,-8000.35,-2473.12,5.0,2.0,38.0,12.0,27633105715.0,6.0
700.0,300.0,-52.61,-52.61,2.0,1.0,1.0,1.0,65580039749.0,3.0
350.0,0.0,-435.0,0.0,1.0,0.0,1.0,0.0,14615000873.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15593532339.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61611985335.0,0.0
300.0,0.0,-754.9600000000002,-286.08000000000004,1.0,0.0,11.0,4.0,83580537843.0,2.0
825.0,825.0,0.0,0.0,2.0,2.0,0.0,0.0,73582425130.0,2.0
0.0,0.0,-1122.75,-355.25,0.0,0.0,7.0,2.0,91627099148.0,1.0
1280.0,850.0,-1950.0200000000002,-978.14,3.0,2.0,13.0,5.0,91624280360.0,4.0
0.0,0.0,-318.96000000000004,-318.96000000000004,0.0,0.0,3.0,3.0,34642707247.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63608839681.0,0.0
1710.0,755.0,-3567.63,-1796.05,5.0,2.0,22.0,9.0,56624578432.0,6.0
311.0,0.0,-993.3100000000001,-516.97,5.0,0.0,16.0,7.0,15641640296.0,5.0
1050.0,1050.0,-706.3499999999999,-189.2,2.0,2.0,4.0,1.0,38628868978.0,3.0
1450.0,1050.0,-1541.33,-548.81,3.0,2.0,16.0,6.0,62632906877.0,7.0
0.0,0.0,-172.64,-57.69,0.0,0.0,3.0,1.0,59650855065.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89616782491.0,0.0
0.0,0.0,-685.0,-685.0,0.0,0.0,2.0,2.0,30597479791.0,1.0
0.0,0.0,-776.12,-388.06,0.0,0.0,4.0,2.0,85632276961.0,2.0
3500.0,800.0,-4260.96,-1445.8000000000002,6.0,1.0,18.0,8.0,90649936277.0,8.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85610661799.0,0.0
1100.0,1100.0,0.0,0.0,2.0,2.0,0.0,0.0,93664347011.0,2.0
572.53,200.0,-787.2800000000001,-239.32999999999998,2.0,1.0,6.0,2.0,70664174133.0,3.0
975.0,975.0,0.0,0.0,1.0,1.0,0.0,0.0,98664777810.0,1.0
0.0,0.0,-4120.66,-1582.91,0.0,0.0,9.0,5.0,40632550840.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39611506889.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63637574444.0,0.0
600.05,0.0,-1007.4899999999999,-503.13,1.0,0.0,6.0,2.0,89638974798.0,2.0
300.0,300.0,-115.84,-115.84,1.0,1.0,1.0,1.0,85609774399.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16642069085.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77624531952.0,0.0
500.0,0.0,-660.59,-252.54000000000002,1.0,0.0,7.0,2.0,44601071113.0,2.0
800.0,800.0,-66.62,-66.62,2.0,2.0,1.0,1.0,93602109936.0,2.0
1775.0,1010.0,-3383.88,-1832.3400000000001,6.0,3.0,20.0,10.0,29596138617.0,6.0
1475.0,1475.0,-260.0,-260.0,3.0,3.0,2.0,2.0,41625768196.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75666400091.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68581099023.0,0.0
1000.0,1000.0,-1216.67,-1216.67,2.0,2.0,2.0,2.0,95630979412.0,1.0
2340.0,1020.0,-3906.67,-1537.6399999999999,8.0,4.0,22.0,7.0,73666854053.0,6.0
100.0,100.0,0.0,0.0,1.0,1.0,0.0,0.0,58582911216.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29619075472.0,0.0
0.0,0.0,-1825.8799999999997,-521.68,0.0,0.0,7.0,2.0,84614972446.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63609002791.0,0.0
6400.0,1150.0,-11968.06,-5135.92,8.0,2.0,51.0,21.0,85581458374.0,13.0
300.0,300.0,-268.88,-148.24,1.0,1.0,9.0,4.0,57645818193.0,3.0
0.0,0.0,-62.0,0.0,0.0,0.0,1.0,0.0,80629374254.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77610560741.0,0.0
950.0,950.0,0.0,0.0,2.0,2.0,0.0,0.0,84580400953.0,2.0
1200.0,1200.0,-1313.26,-1125.0,3.0,3.0,4.0,2.0,27638657339.0,4.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43584131663.0,0.0
1425.0,925.0,-1560.3499999999997,-692.34,2.0,1.0,15.0,7.0,27665846698.0,5.0
4000.0,825.0,-2075.64,-941.8199999999999,4.0,1.0,7.0,3.0,29628172115.0,5.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70645728427.0,0.0
300.0,300.0,-197.0,-197.0,1.0,1.0,2.0,2.0,64645762141.0,1.0
800.0,0.0,-230.16,0.0,1.0,0.0,1.0,0.0,83664097616.0,1.0
800.0,500.0,-492.47,-312.47,2.0,1.0,5.0,3.0,62636437844.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57656202345.0,0.0
2900.0,1200.0,-8411.11,-1953.55,6.0,2.0,41.0,10.0,65582726422.0,11.0
700.0,600.0,-372.36,-87.49,3.0,2.0,4.0,1.0,55631075053.0,3.0
1200.0,700.0,-1527.1100000000001,-941.4000000000001,2.0,1.0,5.0,3.0,66646202740.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99627868324.0,0.0
3500.0,2100.0,-3094.3400000000006,-1927.54,7.0,4.0,14.0,8.0,30631224859.0,4.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68582585321.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84581239351.0,0.0
750.0,750.0,-26.63,0.0,1.0,1.0,1.0,0.0,70646889670.0,2.0
3660.0,700.0,-3389.5299999999993,-1425.31,6.0,2.0,22.0,9.0,44607413355.0,7.0
575.0,575.0,-170.78,-170.78,1.0,1.0,2.0,2.0,88648188433.0,1.0
0.0,0.0,-1351.4399999999998,-156.66,0.0,0.0,10.0,1.0,40606078048.0,3.0
1115.0,1115.0,-2042.19,-2042.19,5.0,5.0,22.0,22.0,24642752388.0,3.0
575.0,75.0,-1380.72,-398.13,4.0,1.0,8.0,3.0,95620939982.0,3.0
0.0,0.0,-1409.1,-469.7,0.0,0.0,6.0,2.0,88659028938.0,1.0
1156.9,300.0,-4435.8099999999995,-900.01,3.0,1.0,24.0,8.0,20625743849.0,6.0
600.0,300.0,-675.3499999999999,-403.85,2.0,1.0,4.0,1.0,84664382785.0,2.0
0.0,0.0,-578.2,-247.79999999999998,0.0,0.0,7.0,3.0,58614674534.0,2.0
700.0,700.0,0.0,0.0,1.0,1.0,0.0,0.0,58615056032.0,1.0
2000.0,900.0,-4583.74,-528.48,4.0,2.0,14.0,5.0,91598274451.0,4.0
750.0,0.0,-1199.1200000000001,-566.2,1.0,0.0,9.0,4.0,70652769225.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81666954188.0,0.0
200.0,0.0,-255.02,-121.08,1.0,0.0,4.0,2.0,41653731598.0,1.0
3462.38,2362.38,-4144.16,-1730.35,6.0,4.0,20.0,8.0,14632319675.0,8.0
282.5,282.5,-685.4,-300.4,1.0,1.0,6.0,3.0,88585711494.0,4.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44621966641.0,0.0
907.7199999999999,92.32,-1602.9900000000002,-96.50999999999999,3.0,1.0,16.0,2.0,80646061733.0,5.0
1100.0,750.0,-542.5,-227.5,2.0,1.0,5.0,2.0,85627596912.0,2.0
1400.0,0.0,-1501.5200000000002,-495.44,3.0,0.0,11.0,4.0,56594147949.0,6.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69583145384.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62647077070.0,0.0
300.0,300.0,-364.29,-364.29,1.0,1.0,1.0,1.0,20655744134.0,2.0
600.0,0.0,-983.7,-100.92,2.0,0.0,9.0,2.0,74665967390.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88643069671.0,0.0
0.0,0.0,-279.49,-93.15,0.0,0.0,3.0,1.0,25659644030.0,1.0
2700.0,1250.0,-5997.41,-1641.8700000000001,5.0,2.0,25.0,11.0,57627448033.0,6.0
5200.0,2200.0,-1434.26,-633.09,5.0,3.0,12.0,5.0,23664860397.0,6.0
800.0,0.0,-383.62,-383.62,1.0,0.0,2.0,2.0,62660803023.0,1.0
1600.0,0.0,-596.4000000000001,-198.8,1.0,0.0,3.0,1.0,80606355840.0,1.0
350.0,0.0,-182.58,-182.58,1.0,0.0,2.0,2.0,85605101699.0,1.0
1825.0,700.0,-3962.77,-816.89,3.0,1.0,23.0,6.0,91611843495.0,7.0
575.0,0.0,-135.31,0.0,1.0,0.0,1.0,0.0,88660346180.0,2.0
3500.01,0.0,-15782.210000000001,-5056.670000000001,5.0,0.0,64.0,20.0,57660515090.0,10.0
400.0,400.0,-1236.98,-352.03,1.0,1.0,7.0,2.0,16586656626.0,2.0
601.0,0.0,-5842.45,-3031.7,1.0,0.0,20.0,10.0,53655887556.0,8.0
0.0,0.0,-162.0,-162.0,0.0,0.0,2.0,2.0,89640966030.0,2.0
975.0,975.0,-371.78999999999996,-371.78999999999996,1.0,1.0,2.0,2.0,93644005037.0,2.0
1900.0,300.0,-1935.0,-345.0,4.0,1.0,6.0,1.0,17583901331.0,3.0
1350.0,0.0,-1686.8199999999997,-364.59,4.0,0.0,6.0,1.0,23604501261.0,3.0
300.0,0.0,-3068.83,-851.96,1.0,0.0,10.0,3.0,18634182375.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28617510213.0,0.0
0.0,0.0,-1149.0,-335.0,0.0,0.0,12.0,4.0,28648829363.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25624591220.0,0.0
1800.0,800.0,-300.0,-300.0,2.0,1.0,1.0,1.0,20616869418.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63641593494.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21660559950.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99611299463.0,0.0
700.0,700.0,-520.0,-520.0,2.0,2.0,1.0,1.0,45583493683.0,2.0
2350.0,500.0,-1718.21,-1187.92,3.0,1.0,7.0,5.0,54650106114.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57612187247.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65652764221.0,0.0
50.0,50.0,0.0,0.0,1.0,1.0,0.0,0.0,40666930695.0,1.0
2800.0,2300.0,-9518.25,-3656.34,4.0,3.0,23.0,8.0,59608559417.0,6.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60634330085.0,0.0
690.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,43606563152.0,1.0
900.0,900.0,-241.26,-241.26,2.0,2.0,2.0,2.0,67620199828.0,3.0
500.0,500.0,-834.47,-748.47,1.0,1.0,7.0,5.0,76653735851.0,2.0
500.0,500.0,-56.0,-56.0,1.0,1.0,2.0,2.0,60611323388.0,1.0
1100.0,300.0,-898.55,-302.7,3.0,1.0,5.0,2.0,92583574289.0,2.0
17280.0,2830.0,-11912.64,-4607.349999999999,20.0,8.0,26.0,10.0,21599811347.0,10.0
1325.0,500.0,-941.28,-405.48,3.0,1.0,5.0,2.0,81604478026.0,3.0
950.0,250.0,-1723.0799999999997,-918.5900000000001,3.0,1.0,15.0,7.0,33604608846.0,4.0
1050.0,1050.0,-348.46,-348.46,2.0,2.0,2.0,2.0,74663982683.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53651474841.0,0.0
0.0,0.0,-766.5,-239.75,0.0,0.0,3.0,1.0,61595784084.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35605766256.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75606946671.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66635069843.0,0.0
300.0,0.0,-1642.9099999999999,-381.1,1.0,0.0,8.0,2.0,24647956944.0,3.0
700.0,0.0,-2330.7799999999997,-906.1999999999999,1.0,0.0,10.0,4.0,54608236781.0,3.0
3162.36,995.0,-3902.34,-1300.1399999999999,7.0,2.0,12.0,4.0,22617266541.0,3.0
400.0,400.0,-1129.1200000000001,-298.9,1.0,1.0,17.0,4.0,95581833250.0,3.0
700.0,700.0,-210.38,-210.38,1.0,1.0,1.0,1.0,24645349285.0,1.0
1100.0,400.0,-1553.0700000000002,-453.66,3.0,1.0,5.0,1.0,93637802610.0,4.0
1269.19,0.0,-1604.28,-738.47,4.0,0.0,14.0,6.0,24639412568.0,5.0
375.0,375.0,0.0,0.0,1.0,1.0,0.0,0.0,58620107092.0,1.0
592.4300000000001,0.0,-1138.4800000000002,-556.6400000000001,2.0,0.0,5.0,3.0,75613146039.0,3.0
1800.0,0.0,-3270.0,-1080.0,2.0,0.0,6.0,2.0,62631924721.0,2.0
1525.0,925.0,-661.08,-330.54,3.0,2.0,4.0,2.0,16601383796.0,2.0
2015.0,510.0,-3393.39,-1310.0300000000002,6.0,2.0,16.0,7.0,31660523254.0,5.0
700.0,0.0,-435.66999999999996,-315.53999999999996,1.0,0.0,3.0,2.0,68621689622.0,2.0
0.0,0.0,-1335.4400000000003,-350.29,0.0,0.0,9.0,2.0,83657706022.0,4.0
3925.0,0.0,-1818.7800000000002,-635.9,1.0,0.0,5.0,2.0,83636279990.0,3.0
0.01,0.01,-188.72,-94.36,1.0,1.0,2.0,1.0,45665158968.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14594810241.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77630993590.0,0.0
2630.0,1355.0,-2291.9500000000003,-1605.53,5.0,3.0,12.0,8.0,58613287489.0,4.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82609648314.0,0.0
7160.75,3250.75,-6277.39,-2172.2400000000002,11.0,6.0,23.0,9.0,75611237771.0,15.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75665434668.0,0.0
3760.0,1255.0,-2609.83,-1104.64,3.0,2.0,13.0,4.0,17641377410.0,6.0
4715.0,510.0,-4325.49,-1039.6399999999999,7.0,2.0,16.0,4.0,41620760514.0,6.0
2468.5,1043.5,-4708.0599999999995,-843.84,5.0,3.0,13.0,5.0,30596270228.0,9.0
2323.0,0.0,-716.08,-637.86,3.0,0.0,4.0,3.0,84607419427.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26645574867.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30582869745.0,0.0
2950.0,1975.0,-749.17,-749.17,3.0,2.0,3.0,3.0,57663939171.0,3.0
810.0,500.0,-512.72,-309.8,2.0,1.0,5.0,3.0,42653544932.0,3.0
1600.0,0.0,-3112.02,-1217.02,2.0,0.0,5.0,2.0,48620939477.0,2.0
2301.32,2160.0,-12193.33,-4610.46,5.0,3.0,27.0,10.0,60660482891.0,8.0
1150.0,350.0,-1290.42,-814.61,3.0,1.0,5.0,3.0,54659467748.0,4.0
2380.0,1515.0,-5689.16,-2637.43,11.0,7.0,34.0,16.0,69621450919.0,8.0
200.0,0.0,-800.5799999999999,-298.26,1.0,0.0,7.0,2.0,11642584468.0,1.0
3355.0,1575.0,-4096.8,-2080.45,13.0,6.0,22.0,10.0,58656855244.0,6.0
3965.0,255.0,-1498.42,-76.25,6.0,1.0,8.0,1.0,83582565239.0,5.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81590130878.0,0.0
0.0,0.0,-583.8499999999999,-160.66,0.0,0.0,10.0,2.0,43665956645.0,3.0
1905.0,1405.0,-2141.06,-1079.88,4.0,3.0,9.0,5.0,51622902578.0,5.0
0.0,0.0,-1155.95,-326.38,0.0,0.0,7.0,2.0,92663780224.0,1.0
500.0,500.0,0.0,0.0,1.0,1.0,0.0,0.0,82599731329.0,1.0
0.0,0.0,-529.0,-267.0,0.0,0.0,8.0,4.0,67605017533.0,2.0
800.0,800.0,0.0,0.0,1.0,1.0,0.0,0.0,93639397377.0,1.0
194.12,64.72,-634.78,-313.99,3.0,1.0,6.0,3.0,87635055539.0,1.0
0.0,0.0,-412.73,-185.54,0.0,0.0,3.0,1.0,60614667727.0,2.0
2000.0,500.0,-1762.5,-587.5,4.0,1.0,3.0,1.0,56581302030.0,2.0
3500.0,0.0,-1880.23,-1004.23,2.0,0.0,8.0,4.0,77617047464.0,2.0
1.19,0.0,-199.95999999999998,-18.4,1.0,0.0,10.0,2.0,15665889795.0,2.0
3260.0,2405.0,-2169.59,-1989.59,6.0,4.0,5.0,4.0,46642235188.0,3.0
0.0,0.0,-319.5,-159.75,0.0,0.0,2.0,1.0,69643491774.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86666455276.0,0.0
2254.0,464.0,-2701.49,-2071.48,5.0,2.0,12.0,8.0,53602100243.0,6.0
0.0,0.0,-250.0,-250.0,0.0,0.0,2.0,2.0,11593885144.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74604696184.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45580427870.0,0.0
7000.0,2400.0,-9464.5,-4549.96,11.0,4.0,30.0,13.0,26581248659.0,10.0
1825.0,1325.0,-3256.86,-1551.35,6.0,5.0,16.0,7.0,45665772229.0,7.0
3200.0,2000.0,-1499.1799999999998,-118.42,4.0,3.0,5.0,1.0,81642350232.0,4.0
775.0,600.0,-959.8399999999998,-396.9,3.0,2.0,15.0,6.0,71645556731.0,4.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69659028813.0,0.0
0.0,0.0,-396.1,-141.08,0.0,0.0,6.0,2.0,65645688532.0,2.0
2075.0,1575.0,-741.3900000000001,-741.3900000000001,4.0,3.0,6.0,6.0,84613099338.0,5.0
1291.54,0.0,-870.46,-163.06,4.0,0.0,6.0,1.0,16646625464.0,4.0
1800.0,900.0,-3407.02,-1080.0,2.0,1.0,6.0,2.0,97628811192.0,1.0
821.55,421.55,-296.25,-98.75,2.0,1.0,3.0,1.0,86634867719.0,1.0
2800.0,500.0,-2852.1099999999997,-550.76,5.0,2.0,14.0,5.0,53649116099.0,7.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58606316369.0,0.0
800.0,800.0,-936.95,-936.95,2.0,2.0,2.0,2.0,58608433667.0,2.0
500.0,0.0,-330.78,-301.78,1.0,0.0,4.0,3.0,64606782943.0,1.0
1600.0,200.0,-1198.2,-471.4,3.0,1.0,7.0,3.0,19580742922.0,4.0
300.0,0.0,-464.6,-196.24,1.0,0.0,5.0,2.0,70623602811.0,1.0
1000.0,0.0,-651.01,-130.2,2.0,0.0,5.0,1.0,16636316996.0,4.0
510.0,510.0,-1967.85,-752.77,2.0,2.0,6.0,2.0,82655565393.0,4.0
600.0,600.0,-1624.2,-511.4,1.0,1.0,12.0,4.0,64583352044.0,3.0
2478.48,0.0,-3345.61,-1319.31,2.0,0.0,16.0,6.0,65584302459.0,6.0
300.0,0.0,-180.0,-180.0,1.0,0.0,2.0,2.0,54623481461.0,1.0
793.62,0.0,-379.53000000000003,-121.08,4.0,0.0,5.0,2.0,48662929217.0,2.0
8000.0,0.0,-932.38,-235.52,1.0,0.0,2.0,1.0,52635234697.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82600079149.0,0.0
0.0,0.0,-100.0,0.0,0.0,0.0,1.0,0.0,67585057529.0,1.0
1500.0,1100.0,-2391.11,-548.67,3.0,2.0,16.0,5.0,23657535198.0,4.0
2025.0,2025.0,-346.47,-346.47,3.0,3.0,2.0,2.0,99611506178.0,2.0
1420.0,500.0,-1099.47,-830.03,4.0,2.0,6.0,4.0,66649529716.0,2.0
300.0,300.0,-121.80000000000001,-121.80000000000001,1.0,1.0,3.0,3.0,85663517430.0,1.0
3600.0,2600.0,-1911.25,-1232.7399999999998,5.0,4.0,9.0,6.0,16623047267.0,6.0
1020.0,765.0,-1200.0,-900.0,4.0,3.0,4.0,3.0,83600167857.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97660412028.0,0.0
850.0,0.0,-619.26,-89.0,2.0,0.0,6.0,1.0,24606040612.0,3.0
0.0,0.0,-150.0,-85.0,0.0,0.0,2.0,1.0,62631548576.0,1.0
3500.0,1400.0,-4400.2,-1648.52,8.0,3.0,29.0,10.0,58639063514.0,10.0
550.0,550.0,0.0,0.0,1.0,1.0,0.0,0.0,69611673784.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79642021236.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19643185517.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16640894966.0,0.0
2300.0,500.0,-2471.2699999999995,-1155.1,4.0,1.0,12.0,6.0,28596597923.0,4.0
575.0,575.0,0.0,0.0,1.0,1.0,0.0,0.0,15639256962.0,1.0
2075.0,975.0,-1337.12,-536.16,3.0,1.0,8.0,4.0,64632942367.0,3.0
200.0,200.0,0.0,0.0,1.0,1.0,0.0,0.0,41587194561.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53656898818.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46608822382.0,0.0
1800.0,0.0,-3240.0,-1080.0,2.0,0.0,5.0,1.0,69634849828.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70607370615.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75646317382.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83601737489.0,0.0
1620.0,1540.0,-80.0,-80.0,5.0,4.0,1.0,1.0,83640227188.0,4.0
20.0,0.0,-245.52000000000004,-90.49000000000001,1.0,0.0,6.0,2.0,46630870788.0,2.0
3530.0,1670.0,-6685.690000000001,-2492.76,9.0,3.0,43.0,14.0,84620901210.0,8.0
500.0,500.0,-394.88,-261.2,1.0,1.0,3.0,2.0,22632732919.0,2.0
2250.0,1350.0,-2696.13,-1214.23,5.0,2.0,23.0,9.0,24585853887.0,6.0
1375.0,1375.0,-763.17,-763.17,2.0,2.0,4.0,4.0,85594331370.0,4.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60630318383.0,0.0
500.0,500.0,-2004.0,0.0,1.0,1.0,4.0,0.0,79613041362.0,2.0
800.0,800.0,-697.8000000000001,-221.36,2.0,2.0,9.0,3.0,98659596094.0,4.0
500.0,500.0,-1342.8300000000002,-583.0,2.0,2.0,15.0,6.0,69637899547.0,4.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59603623459.0,0.0
400.0,400.0,-111.81,-111.81,1.0,1.0,1.0,1.0,41656553716.0,1.0
1750.0,700.0,-2025.0,-405.0,5.0,2.0,5.0,1.0,79599242362.0,1.0
800.0,0.0,-899.6200000000001,-331.48,1.0,0.0,7.0,3.0,45605322284.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20628024238.0,0.0
1742.9099999999999,292.90999999999997,-4528.06,-1549.3600000000001,4.0,2.0,23.0,8.0,76606620932.0,7.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12636195122.0,0.0
0.0,0.0,-965.0200000000001,-275.72,0.0,0.0,7.0,2.0,86582219564.0,1.0
240.0,160.0,-160.0,-160.0,3.0,2.0,2.0,2.0,31642797071.0,1.0
975.0,975.0,-705.3500000000001,-410.44000000000005,2.0,2.0,3.0,2.0,73663844623.0,4.0
775.0,400.0,-409.55,-383.15999999999997,2.0,1.0,8.0,7.0,29664219298.0,2.0
500.0,200.0,-694.17,-694.17,2.0,1.0,3.0,3.0,61655114854.0,2.0
475.0,0.0,-109.94,-54.97,1.0,0.0,2.0,1.0,22610941320.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14599124043.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57612431214.0,0.0
1900.0,1100.0,-809.49,-809.49,3.0,2.0,5.0,5.0,59617358571.0,3.0
1650.0,1050.0,-4192.72,-1791.49,3.0,2.0,11.0,6.0,82584020629.0,4.0
725.0,0.0,-171.08,-171.08,1.0,0.0,1.0,1.0,52612236098.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13593966316.0,0.0
325.0,325.0,0.0,0.0,1.0,1.0,0.0,0.0,78597833093.0,1.0
598.5,598.5,0.0,0.0,2.0,2.0,0.0,0.0,47661687114.0,2.0
1415.0,765.0,-593.56,-508.56,4.0,2.0,6.0,5.0,25662304783.0,3.0
2431.0,1731.0,-1065.2,-688.3,5.0,4.0,6.0,4.0,28625951898.0,4.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12608014842.0,0.0
2615.0,1660.0,-1496.64,-780.0,9.0,5.0,9.0,5.0,17584726063.0,6.0
2125.0,475.0,-2369.0499999999997,-1780.9299999999998,4.0,1.0,7.0,6.0,63631350977.0,3.0
4450.0,1000.0,-833.96,-398.68,7.0,1.0,3.0,1.0,88641484981.0,5.0
500.0,500.0,-240.0,0.0,1.0,1.0,2.0,0.0,56654172935.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73584247376.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25614959749.0,0.0
1925.0,510.0,-2656.7999999999997,-809.71,8.0,2.0,11.0,3.0,87631805167.0,4.0
525.0,525.0,-966.24,-477.09000000000003,1.0,1.0,10.0,5.0,28597822359.0,3.0
575.0,575.0,-316.0,-228.0,2.0,2.0,4.0,3.0,70635343327.0,4.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41584051523.0,0.0
750.0,0.0,-856.72,-428.36,1.0,0.0,4.0,2.0,69600016716.0,1.0
500.0,500.0,-620.4,-620.4,1.0,1.0,4.0,4.0,77646205252.0,2.0
1100.0,0.0,-1069.07,-516.3399999999999,2.0,0.0,11.0,6.0,82588692884.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41660399699.0,0.0
700.0,0.0,-718.85,-242.16,2.0,0.0,5.0,2.0,59603683031.0,2.0
5182.93,926.05,-6258.47,-2668.93,9.0,3.0,33.0,16.0,18633493281.0,11.0
0.0,0.0,-1643.23,-563.29,0.0,0.0,11.0,4.0,98588964231.0,2.0
1865.0,300.0,-1120.1699999999998,-393.95000000000005,7.0,2.0,12.0,8.0,61621986358.0,8.0
1300.0,1000.0,-1181.05,-560.99,2.0,1.0,5.0,3.0,46596177336.0,3.0
0.0,0.0,-890.9300000000001,-185.31,0.0,0.0,19.0,3.0,45627173630.0,1.0
300.0,300.0,-50.0,-50.0,1.0,1.0,1.0,1.0,67649086145.0,2.0
1936.0,720.0,-1902.48,-554.7,11.0,3.0,13.0,4.0,71653649915.0,4.0
0.0,0.0,-595.05,-396.7,0.0,0.0,3.0,2.0,18586659950.0,1.0
3975.0,900.0,-1304.84,-632.8399999999999,3.0,1.0,7.0,3.0,89611991160.0,4.0
700.0,700.0,0.0,0.0,2.0,2.0,0.0,0.0,10650916479.0,2.0
